"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"862",199106619,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1701501","F","K",60,0,"18-24","M","BLACK",989897,148390,40.573978638,-73.979674224
"863",199106422,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553004","F","K",90,0,"25-44","M","BLACK",999701,195491,40.703249129,-73.9442754259999
"864",199089624,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","M",23,0,"25-44","M","WHITE HISPANIC",999617,225524,40.7856823400001,-73.944509769
"865",199088165,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",109,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1033086,213034,40.751279035,-73.823741029
"866",199088161,"2019-06-29T00:00:00.000",464,"JOSTLING",230,"JOSTLING","PL 1652501","M","M",14,7,"45-64","M","BLACK",986320,212857,40.750927823,-73.992530384
"867",199086695,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K",76,0,"25-44","F","WHITE HISPANIC",984576,184308,40.672567836,-73.998826224
"868",199085534,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",72,0,"25-44","F","WHITE HISPANIC",981243,174752,40.6463382090001,-74.010837324
"869",199106811,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601002","F","M",25,0,"18-24","M","BLACK",1000598,231062,40.8008808930001,-73.940953807
"870",199107006,"2019-06-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","K",79,0,"45-64","M","BLACK",1000788,189718,40.6874016190001,-73.940369194
"871",199106428,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","M",19,0,"25-44","F","BLACK",994747,216345,40.7604955100001,-73.962110131
"872",199103801,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","K",60,0,"25-44","M","WHITE",993119,149973,40.578321025,-73.9680740809999
"873",199084126,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","B",47,0,"18-24","M","WHITE HISPANIC",1026486,262591,40.8873328180001,-73.847250013
"874",199085529,"2019-06-29T00:00:00.000",198,"CRIMINAL CONTEMPT 1",126,"MISCELLANEOUS PENAL LAW","PL 21551B5","F","B",43,0,"25-44","M","WHITE",1023964,243682,40.835445083,-73.856483146
"875",199106436,"2019-06-29T00:00:00.000",258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1456002","M","M",7,0,"25-44","F","BLACK",988702,200012,40.7156705730001,-73.9839417439999
"876",199090930,"2019-06-29T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","B",40,0,"45-64","M","WHITE HISPANIC",1006763,236698,40.8163365930001,-73.918667441
"877",199104967,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1701003","F","Q",114,0,"25-44","M","BLACK",1000200,213984,40.754007012,-73.942431888
"878",199090936,"2019-06-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",70,0,"25-44","M","BLACK",994743,176014,40.6497964230001,-73.962187409
"879",199104964,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","Q",115,0,"25-44","M","WHITE HISPANIC",1018097,216537,40.7609639460001,-73.877822078
"880",199090942,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"45-64","M","BLACK",989136,218534,40.7665086320001,-73.982362725
"881",199095698,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155006","M","B",43,2,"25-44","M","BLACK",1020059,238376,40.8208983380001,-73.8706233189999
"882",199097634,"2019-06-29T00:00:00.000",705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","B",44,0,"18-24","M","WHITE HISPANIC",1007237,241770,40.830256572,-73.9169376199999
"883",199099665,"2019-06-29T00:00:00.000",916,"LEAVING SCENE-ACCIDENT-PERSONA",348,"VEHICLE AND TRAFFIC LAWS","VTL06000AA","M","Q",101,0,"25-44","F","BLACK",1053650,158969,40.602745951,-73.750077865
"884",199101245,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",114,0,"18-24","M","WHITE",1007694,219657,40.7695612420001,-73.9153634469999
"885",199102537,"2019-06-29T00:00:00.000",106,"ASSAULT 2,1,PEACE OFFICER",106,"FELONY ASSAULT","PL 12005A3","F","M",20,0,"18-24","M","BLACK",989208,221350,40.774237779,-73.982100724
"886",199102538,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","M",5,0,"45-64","M","WHITE",984984,200116,40.7159571170001,-73.997353676
"887",199102539,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"25-44","F","BLACK",987220,212676,40.7504307680001,-73.989282176
"888",199103787,"2019-06-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",48,0,"25-44","F","BLACK",1016293,250009,40.8528419950001,-73.8841743099999
"889",199081334,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",120,0,"18-24","M","WHITE HISPANIC",959974,172022,40.6388121840001,-74.087471423
"890",199081327,"2019-06-29T00:00:00.000",175,"SEXUAL ABUSE 3,2",233,"SEX CRIMES","PL 13052A1","M","M",14,0,"25-44","F","WHITE HISPANIC",985679,213954,40.753938938,-73.994843655
"891",199081052,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",25,0,"<18","F","BLACK",1000458,232958,40.806085151,-73.941454899
"892",199081045,"2019-06-29T00:00:00.000",117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","K",63,0,"25-44","M","BLACK",1005217,166532,40.6237517550001,-73.9244713209999
"893",199077500,"2019-06-29T00:00:00.000",802,"ALCOHOLIC BEVERAGE CONTROL LAW",346,"ALCOHOLIC BEVERAGE CONTROL LAW","ABC0100001","M","B",41,0,"25-44","M","BLACK HISPANIC",1013906,236686,40.816282566,-73.892861588
"894",199103791,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",83,0,"<18","M","WHITE HISPANIC",1004847,196306,40.7054756310001,-73.925713229
"895",199103809,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",18,0,"25-44","F","BLACK",990115,216925,40.7620917460001,-73.978829885
"896",199077259,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",71,0,"45-64","M","BLACK",1002091,181404,40.6645790360001,-73.935692882
"897",199077255,"2019-06-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","B",40,0,"25-44","M","BLACK HISPANIC",1007362,237628,40.8188876340001,-73.9165001969999
"898",199106806,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",75,0,"25-44","M","BLACK",1015390,177544,40.653947407,-73.8877739979999
"899",199083618,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",105,0,"25-44","M","BLACK",1056201,195663,40.703442201,-73.740499788
"900",199104941,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",44,0,"45-64","M","BLACK",1007579,241875,40.830543869,-73.915701434
"901",199106421,"2019-06-29T00:00:00.000",117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","B",47,0,"25-44","M","BLACK",1027084,257998,40.8747235970001,-73.845116651
"902",199095709,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","S",122,0,"18-24","M","BLACK",960317,156193,40.595365808,-74.0861794319999
"903",199106815,"2019-06-29T00:00:00.000",209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","Q",104,0,"25-44","M","WHITE HISPANIC",1010582,192026,40.6937128270001,-73.905045268
"904",199095708,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","Q",113,0,"25-44","M","BLACK",1049600,190570,40.689514359,-73.7643565389999
"905",199104957,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"45-64","F","WHITE",991531,217373,40.7633203390001,-73.973717904
"906",199104940,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","B",41,0,"25-44","M","WHITE HISPANIC",1012024,237448,40.818380158,-73.8996576339999
"907",199092427,"2019-06-29T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","S",121,0,"18-24","M","WHITE HISPANIC",939998,154764,40.591365334,-74.159334643
"908",199070763,"2019-06-28T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","M",10,2,"25-44","M","BLACK HISPANIC",984003,211785,40.747985692,-74.0008928839999
"909",199073742,"2019-06-28T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601501","F","K",75,0,"<18","M","WHITE HISPANIC",1017119,183909,40.6714116630001,-73.8815117239999
"910",199066371,"2019-06-28T00:00:00.000",661,"LEWDNESS,PUBLIC",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 245000B","M","K",88,0,"25-44","M","BLACK",990216,190246,40.6888642980001,-73.978488942
"911",199077249,"2019-06-28T00:00:00.000",203,"TRESPASS 3, CRIMINAL",352,"CRIMINAL TRESPASS","PL 140100A","M","B",47,0,"18-24","M","WHITE HISPANIC",1021262,256474,40.870567022,-73.866176986
"912",199070767,"2019-06-28T00:00:00.000",203,"TRESPASS 3, CRIMINAL",352,"CRIMINAL TRESPASS","PL 140100A","M","Q",108,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1013566,207275,40.735558285,-73.8942182329999
"913",199077515,"2019-06-28T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","K",77,0,"18-24","F","BLACK",996111,184938,40.6742891060001,-73.957241798
"914",199068783,"2019-06-28T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,",109,"GRAND LARCENY","PL 1553501","F","M",7,0,"25-44","F","WHITE HISPANIC",989865,200873,40.71803315,-73.979745736
"915",199075054,"2019-06-28T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","Q",106,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1030094,188613,40.68426538,-73.83470614
"916",199068772,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",41,0,"45-64","M","BLACK HISPANIC",1014358,238279,40.820653371,-73.891221478
"917",199064153,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"25-44","M","BLACK",1064052,212613,40.749898263,-73.7119832179999
"918",199073752,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",19,0,"18-24","M","BLACK",998117,219619,40.769477151,-73.9499385939999
"919",199061360,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",19,0,"25-44","M","BLACK HISPANIC",994297,218680,40.7669050060001,-73.963731019
"920",199081036,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",41,0,"25-44","F","BLACK",1015129,238749,40.821940726,-73.888433702
"921",199076956,"2019-06-28T00:00:00.000",494,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111,"POSSESSION OF STOLEN PROPERTY","PL 1655200","F","K",71,0,"18-24","M","BLACK",997167,182732,40.6682326530001,-73.953439079
"922",199075057,"2019-06-28T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","Q",103,0,"25-44","M","BLACK",1044672,197859,40.709555918,-73.782060897
"923",199075061,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S",123,0,"25-44","M","WHITE",936504,143898,40.561522218,-74.1718383139999
"924",199076527,"2019-06-28T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601002","F","K",73,0,"18-24","M","BLACK",1008228,183789,40.671110834,-73.913563363
"925",199076537,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"25-44","M","WHITE HISPANIC",1027350,214375,40.754989552,-73.8444349379999
"926",199066372,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",60,0,"25-44","M","BLACK",990824,149705,40.577587416,-73.9763360709999
"927",199041594,"2019-06-28T00:00:00.000",515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","Q",106,0,"25-44","M","WHITE",1024149,180488,40.661992899,-73.856189509
"928",199076538,"2019-06-28T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211500","M","Q",113,0,"45-64","M","BLACK",1048403,185653,40.6760271160001,-73.76871958
"929",199039533,"2019-06-28T00:00:00.000",507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,"DANGEROUS DRUGS","PL 2200602","F","M",7,2,"45-64","M","WHITE HISPANIC",988994,199157,40.7133236500001,-73.982889015
"930",199076755,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",77,0,"45-64","M","BLACK",1003508,185056,40.67459999,-73.930574822
"931",199066378,"2019-06-28T00:00:00.000",461,"UNAUTHORIZED USE VEHICLE 2",126,"MISCELLANEOUS PENAL LAW","PL 1650800","F","K",70,0,"25-44","M","BLACK",995070,176121,40.650089721,-73.961008814
"932",199059963,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","Q",108,4,"25-44","M","BLACK",996644,209958,40.742962354,-73.955274248
"933",199076519,"2019-06-28T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","B",49,0,"45-64","M","BLACK",1027430,251105,40.855802743,-73.843909954
"934",199068779,"2019-06-28T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",90,0,"25-44","M","BLACK HISPANIC",999792,196685,40.7065262190001,-73.9439444659999
"935",199041596,"2019-06-28T00:00:00.000",507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,"DANGEROUS DRUGS","PL 2200602","F","Q",106,0,"25-44","M","WHITE",1024149,180488,40.661992899,-73.856189509
"936",199070773,"2019-06-28T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","Q",100,0,"65+","M","WHITE",1030115,150405,40.5793925770001,-73.8348900839999
"937",199051532,"2019-06-28T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",113,0,"18-24","M","BLACK",1050317,193174,40.6966563880001,-73.761745589
"938",199046431,"2019-06-28T00:00:00.000",419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553005","F","Q",104,0,"18-24","F","WHITE",1010256,195023,40.701939855,-73.9062092889999
"939",199075059,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"25-44","F","WHITE HISPANIC",1019840,206689,40.733926841,-73.871582398
"940",199075037,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",83,0,"25-44","M","BLACK",1007128,193705,40.698330894,-73.9174950729999
"941",199046428,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",108,0,"18-24","M","WHITE HISPANIC",1003327,209816,40.742560709,-73.9311571929999
"942",199046421,"2019-06-28T00:00:00.000",106,"ASSAULT 2,1,PEACE OFFICER",106,"FELONY ASSAULT","PL 12005A3","F","K",75,0,"18-24","M","BLACK HISPANIC",1019355,188601,40.6842815480001,-73.873426721
"943",199045554,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B",48,0,"25-44","M","UNKNOWN",1015886,246320,40.8427182510001,-73.885662912
"944",199068787,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",33,0,"25-44","F","WHITE HISPANIC",1001998,247656,40.8464240120001,-73.935853235
"945",199070760,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",5,97,"25-44","F","BLACK",985184,198231,40.710783222,-73.996632474
"946",199070766,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL0512000","M","M",23,0,"25-44","F","WHITE HISPANIC",1000122,227205,40.790295342,-73.942682195
"947",199072207,"2019-06-28T00:00:00.000",515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","B",40,0,"45-64","M","BLACK",1006075,236932,40.8169805840001,-73.921152255
"948",199064145,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",88,0,"25-44","M","BLACK",995302,190524,40.6896224540001,-73.960149132
"949",199073730,"2019-06-28T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","B",40,0,"18-24","F","WHITE HISPANIC",1005041,234533,40.810398494,-73.9248953109999
"950",199075029,"2019-06-28T00:00:00.000",494,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111,"POSSESSION OF STOLEN PROPERTY","PL 1654501","F","B",40,0,"18-24","M","BLACK",1006699,233128,40.8065381010001,-73.918910596
"951",199072216,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",62,0,"45-64","F","WHITE",988437,162331,40.612244699,-73.984921073
"952",199072236,"2019-06-28T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","Q",101,0,"45-64","F","BLACK",1053494,161530,40.609776567,-73.750613393
"953",199056786,"2019-06-28T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",19,0,"45-64","F","BLACK",996369,220432,40.771711194,-73.956247784
"954",199072238,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",114,0,"18-24","M","BLACK",1001955,216397,40.7606267410001,-73.9360910789999
"955",199073738,"2019-06-28T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211300","F","K",78,0,"25-44","M","BLACK",991360,187427,40.6811259400001,-73.974366823
"956",199075026,"2019-06-28T00:00:00.000",705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","B",45,0,"25-44","F","WHITE HISPANIC",1032994,241050,40.82817579,-73.8238697689999
"957",199083617,"2019-06-28T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","Q",114,0,"25-44","M","BLACK",1000091,214734,40.756065767,-73.942823542
"958",199075060,"2019-06-28T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","Q",113,0,"25-44","F","BLACK",1042611,185938,40.6768494520001,-73.789598118
"959",199061356,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",71,0,"25-44","M","WHITE",1000578,181837,40.665770443,-73.941145497
"960",199068776,"2019-06-28T00:00:00.000",461,"UNAUTHORIZED USE VEHICLE 2",126,"MISCELLANEOUS PENAL LAW","PL 1650800","F","K",70,0,"18-24","M","BLACK",995070,176121,40.650089721,-73.961008814
"961",199045557,"2019-06-28T00:00:00.000",479,"THEFT,RELATED OFFENSES,UNCLASS",343,"OTHER OFFENSES RELATED TO THEFT","PL 165001B","M","K",63,0,"18-24","F","BLACK",1000528,168138,40.628169744,-73.9413587829999
"962",199066369,"2019-06-28T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,0,"18-24","M","WHITE HISPANIC",1017347,241611,40.8297880650001,-73.880405821
"963",199076752,"2019-06-28T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",77,0,"45-64","M","BLACK",1003508,185056,40.67459999,-73.930574822
"964",199046422,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",75,0,"45-64","M","WHITE HISPANIC",1018248,185557,40.675930786,-73.877433476
"965",199051526,"2019-06-28T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","B",44,0,"25-44","M","BLACK",1009394,242828,40.8331545990001,-73.9091393109999
"966",199053226,"2019-06-28T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",67,0,"25-44","M","BLACK",1004666,181265,40.664191948,-73.926411623
"967",199056776,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","K",75,0,"25-44","M","BLACK HISPANIC",1020423,183378,40.6699413050001,-73.869603974
"968",199059964,"2019-06-28T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","Q",115,0,"25-44","M","WHITE HISPANIC",1014570,211573,40.747351834,-73.890576052
"969",199061361,"2019-06-28T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","M",34,0,"45-64","M","WHITE HISPANIC",1003482,253023,40.8611517200001,-73.930474084
"970",199061368,"2019-06-28T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","Q",111,0,"18-24","M","WHITE HISPANIC",1047716,211211,40.746182473,-73.770955393
"971",199064144,"2019-06-28T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","K",90,0,"25-44","F","BLACK",998016,196598,40.706290365,-73.950350331
"972",199064155,"2019-06-28T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","Q",115,1,"18-24","M","BLACK",1020429,212242,40.7491660390001,-73.8694272509999
