"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"868",173083117,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",49,0,"<18","M","BLACK HISPANIC",1022947,249579,40.851635118,-73.8601243419999
"869",173093407,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",70,1,"25-44","M","BLACK",998767,169858,40.6328938410001,-73.94769921
"870",173093404,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",42,2,"45-64","M","BLACK",1010896,244231,40.8370010240001,-73.903706009
"871",173092312,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"45-64","M","BLACK HISPANIC",1014913,213014,40.75130583,-73.889331591
"872",173092302,"2017-12-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","K",70,0,"18-24","M","BLACK HISPANIC",996127,168823,40.630056917,-73.9572124919999
"873",173092297,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","K",70,0,"18-24","M","BLACK",994523,171935,40.6386007030001,-73.962986442
"874",173092293,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",50,0,"25-44","M","BLACK",1010747,259821,40.8797913290001,-73.90418285
"875",173091242,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"18-24","F","ASIAN / PACIFIC ISLANDER",1019840,206689,40.733926841,-73.871582398
"876",173091236,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",104,0,"18-24","M","WHITE HISPANIC",1008860,194497,40.700500102,-73.9112459629999
"877",173091235,"2017-12-29T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","M",5,0,"25-44","M","BLACK HISPANIC",984984,200116,40.7159571170001,-73.997353676
"878",173091225,"2017-12-29T00:00:00.000",198,"CRIMINAL CONTEMPT 1",126,"MISCELLANEOUS PENAL LAW","PL 21551B5","F","K",63,0,"25-44","M","WHITE",1001051,162068,40.6115078810001,-73.9394897439999
"879",173093402,"2017-12-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","B",46,0,"25-44","M","BLACK HISPANIC",1011043,251220,40.856183319,-73.9031468429999
"880",173091239,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"18-24","M","WHITE HISPANIC",1022217,214771,40.7561000000001,-73.862959884
"881",173091223,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",60,0,"25-44","M","WHITE",994350,149932,40.5782071720001,-73.963642686
"882",173090134,"2017-12-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","M",13,97,"45-64","M","WHITE HISPANIC",991383,209177,40.740824511,-73.974260858
"883",173074630,"2017-12-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","K",70,0,"18-24","M","WHITE HISPANIC",995679,162130,40.611686615,-73.958837819
"884",173074633,"2017-12-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","K",88,0,"45-64","M","BLACK",995302,190524,40.6896224540001,-73.960149132
"885",173077300,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",43,0,"25-44","M","BLACK",1020230,239035,40.8227064110001,-73.8700019619999
"886",173077309,"2017-12-29T00:00:00.000",112,"MENACING 1ST DEGREE (VICT NOT",126,"MISCELLANEOUS PENAL LAW","PL 1201800","F","M",33,0,"25-44","M","BLACK HISPANIC",1001889,245601,40.8407838580001,-73.936252607
"887",173078323,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",111,0,"18-24","M","WHITE HISPANIC",1051633,214010,40.753836015,-73.756791133
"888",173079663,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",25,0,"25-44","M","BLACK",1001575,232339,40.804384046,-73.9374216689999
"889",173081826,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",42,0,"18-24","F","BLACK HISPANIC",1008691,238872,40.822298485,-73.9116941309999
"890",173083122,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",52,0,"18-24","M","WHITE HISPANIC",1014840,255381,40.867591664,-73.889402005
"891",173083128,"2017-12-29T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","K",68,0,"45-64","M","WHITE",973683,166735,40.624327452,-74.0380676199999
"892",173084514,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",40,0,"18-24","F","BLACK",1008158,232645,40.805208572,-73.913642081
"893",173084528,"2017-12-29T00:00:00.000",848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,"OTHER STATE LAWS (NON PENAL LAW)","LOC00000AM","M","M",25,2,"45-64","M","BLACK",1001108,231977,40.803391359,-73.939109432
"894",173085755,"2017-12-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1701004","F","B",43,0,"25-44","M","BLACK",1020219,239110,40.8229123080001,-73.870041304
"895",173085789,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","Q",112,0,"45-64","F","WHITE",1025286,202643,40.722797981,-73.8519563569999
"896",173085791,"2017-12-29T00:00:00.000",782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","Q",115,3,"45-64","F","WHITE",1018623,214936,40.756567585,-73.875931534
"897",173085792,"2017-12-29T00:00:00.000",848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,"OTHER STATE LAWS (NON PENAL LAW)","LOC00000AM","M","Q",113,0,"25-44","M","BLACK",1046405,187113,40.680048726,-73.775909194
"898",173088880,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",88,0,"25-44","M","BLACK",995179,187809,40.682170553,-73.960597059
"899",173088902,"2017-12-29T00:00:00.000",157,"RAPE 1",104,"RAPE","PL 1303501","F","Q",109,0,"18-24","M","ASIAN / PACIFIC ISLANDER",1032198,217060,40.762334218,-73.826917308
"900",173090106,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",49,0,"25-44","M","BLACK",1020860,251010,40.855571684,-73.8676603449999
"901",173090108,"2017-12-29T00:00:00.000",782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650102","M","B",52,0,"18-24","M","BLACK",1011577,255024,40.8666225110001,-73.901200966
"902",173090117,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",73,1,"25-44","M","WHITE HISPANIC",1009519,180676,40.6625627540001,-73.9089211189999
"903",173090126,"2017-12-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553004","F","M",10,0,"25-44","M","BLACK",985686,215316,40.757677281,-73.994818099
"904",173091224,"2017-12-29T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","K",72,0,"45-64","M","WHITE",986993,179497,40.6593622890001,-73.99011497
"905",173091216,"2017-12-29T00:00:00.000",918,"RECKLESS DRIVING",348,"VEHICLE AND TRAFFIC LAWS","VTL1212000","M","B",47,0,"25-44","M","WHITE HISPANIC",1020159,259298,40.8783225820001,-73.870149968
"906",173090140,"2017-12-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","Q",105,0,"25-44","M","WHITE HISPANIC",1057767,203993,40.726293088,-73.7347608489999
"907",173079654,"2017-12-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","K",67,0,"18-24","M","BLACK",997897,175677,40.6488671330001,-73.9508218999999
"908",173077311,"2017-12-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q",110,0,"45-64","M","WHITE HISPANIC",1020237,210724,40.745000297,-73.8701283239999
"909",173074622,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",47,1,"25-44","M","WHITE HISPANIC",1022187,261218,40.8835838950001,-73.8628056009999
"910",173072306,"2017-12-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","M",34,0,"18-24","F","BLACK HISPANIC",1005511,253853,40.8634251660001,-73.923136229
"911",173071680,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","S",121,0,"45-64","M","WHITE",943542,169548,40.631961307,-74.14666331
"912",173070618,"2017-12-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 2155100","F","K",66,0,"45-64","F","WHITE HISPANIC",988696,165176,40.620053511,-73.9839863569999
"913",173070120,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",67,1,"25-44","M","BLACK",998243,176387,40.6508153880001,-73.949573551
"914",173067172,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",9,1,"25-44","M","BLACK HISPANIC",985733,203753,40.7259397130001,-73.994650996
"915",173067160,"2017-12-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",46,0,"25-44","M","BLACK",1011043,251220,40.856183319,-73.9031468429999
"916",173065423,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",109,0,"25-44","F","ASIAN / PACIFIC ISLANDER",1035594,218123,40.7652328030001,-73.8146502399999
"917",173065425,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S",120,0,"18-24","M","BLACK",954716,172020,40.6387907220001,-74.106416741
"918",173067167,"2017-12-29T00:00:00.000",879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675,"ADMINISTRATIVE CODE","AC 0161186","V","K",75,0,"25-44","M","BLACK",1019280,184315,40.6725177540001,-73.873719418
"919",173072309,"2017-12-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510D","F","Q",102,0,"25-44","M","WHITE HISPANIC",1031076,193779,40.6984396940001,-73.831129539
"920",173073311,"2017-12-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1701003","F","K",67,0,"45-64","M","BLACK",998273,176013,40.649788792,-73.949466214
"921",173074627,"2017-12-29T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 1402000","F","K",75,0,"45-64","M","BLACK",1017119,183909,40.6714116630001,-73.8815117239999
"922",173074635,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","M",13,0,"25-44","M","WHITE HISPANIC",990238,209365,40.7413413730001,-73.978392609
"923",173077299,"2017-12-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2403002","M","B",49,0,"25-44","M","BLACK HISPANIC",1027430,251105,40.855802743,-73.843909954
"924",173078301,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",44,0,"18-24","F","BLACK",1008046,245611,40.8407968610001,-73.914000663
"925",173078324,"2017-12-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601502","F","S",120,0,"25-44","M","WHITE",962822,174282,40.645022746,-74.077216847
"926",173079653,"2017-12-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",61,0,"18-24","F","BLACK HISPANIC",995118,155709,40.59406298,-73.960868693
"927",173079667,"2017-12-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","Q",104,0,"25-44","M","WHITE",1013787,195967,40.704519831,-73.893470403
"928",173080632,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",90,0,"18-24","M","WHITE",995054,198669,40.711978882,-73.9610303279999
"929",173078313,"2017-12-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","K",67,0,"25-44","M","BLACK",1000243,171648,40.6378044680001,-73.942377197
"930",173079665,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",1,0,"25-44","M","WHITE",980056,198401,40.7112488860001,-74.0151294619999
"931",173090127,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"<18","M","ASIAN / PACIFIC ISLANDER",991531,217373,40.7633203390001,-73.973717904
"932",173079672,"2017-12-29T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","S",122,0,"18-24","M","BLACK",962198,155912,40.5945994,-74.0794054099999
"933",173090125,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",23,2,"25-44","F","BLACK",999218,230194,40.798500915,-73.9459401889999
"934",173088895,"2017-12-29T00:00:00.000",258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1456002","M","M",7,0,"25-44","M","WHITE HISPANIC",987559,201831,40.720663793,-73.9880639949999
"935",173088891,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","M",34,0,"18-24","M","WHITE HISPANIC",1002064,251552,40.8571172420001,-73.935604333
"936",173088886,"2017-12-29T00:00:00.000",569,"MARIJUANA, SALE 4 & 5",235,"DANGEROUS DRUGS","PL 2214000","M","M",6,0,"45-64","M","BLACK",985895,205227,40.7299854560001,-73.994066163
"937",173088877,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",61,0,"25-44","F","BLACK",996453,161424,40.609747758,-73.956051394
"938",173088875,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",49,0,"25-44","F","BLACK",1020860,251010,40.855571684,-73.8676603449999
"939",173085790,"2017-12-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","Q",113,0,"18-24","M","ASIAN / PACIFIC ISLANDER",1047480,182964,40.668653077,-73.7720723529999
"940",173085784,"2017-12-29T00:00:00.000",205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401500","M","M",19,0,"25-44","F","ASIAN / PACIFIC ISLANDER",996768,221152,40.7736868490001,-73.954805919
"941",173085768,"2017-12-29T00:00:00.000",258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1456002","M","K",75,0,"18-24","M","WHITE",1011028,185582,40.676024188,-73.9034625529999
"942",173085766,"2017-12-29T00:00:00.000",515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","K",77,0,"25-44","F","BLACK",1004838,185411,40.675571392,-73.925778983
"943",173085761,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"25-44","M","BLACK",1022952,259687,40.8793784600001,-73.860047895
"944",173085758,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",49,0,"18-24","M","WHITE",1020860,251010,40.855571684,-73.8676603449999
"945",173084534,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",122,0,"25-44","F","WHITE HISPANIC",951401,161032,40.6086193090001,-74.118307681
"946",173084525,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M",18,0,"18-24","M","BLACK",986632,219923,40.770322106,-73.991401808
"947",173084523,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",30,0,"45-64","M","BLACK",999010,241300,40.828984136,-73.946667019
"948",173083124,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",60,0,"25-44","F","WHITE",995334,149822,40.5779040670001,-73.960100589
"949",173081835,"2017-12-29T00:00:00.000",475,"",NA,"","PL 1651601","M","M",14,1,"65+","F","WHITE",986061,213320,40.752198698,-73.9934650449999
"950",173081828,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",49,0,"18-24","M","WHITE HISPANIC",1022947,249579,40.851635118,-73.8601243419999
"951",173081827,"2017-12-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155006","M","B",40,0,"25-44","M","WHITE HISPANIC",1005041,234533,40.810398494,-73.9248953109999
"952",173080640,"2017-12-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",23,2,"45-64","M","WHITE HISPANIC",999723,229965,40.7978715030001,-73.944116763
"953",173080624,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",52,0,"<18","M","BLACK HISPANIC",1013912,254446,40.8650285410001,-73.892761364
"954",173090124,"2017-12-29T00:00:00.000",760,"BRIBERY,PUBLIC ADMINISTRATION",126,"MISCELLANEOUS PENAL LAW","PL 2154002","F","M",20,0,"45-64","M","WHITE",991562,225106,40.7845453750001,-73.973597583
"955",173093906,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","K",73,2,"18-24","M","WHITE HISPANIC",1010475,182025,40.6662626790001,-73.90547004
"956",173088896,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",5,0,"45-64","M","ASIAN / PACIFIC ISLANDER",984984,200116,40.7159571170001,-73.997353676
"957",173072307,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",25,1,"25-44","M","BLACK",1000414,230243,40.7986333000001,-73.9416203709999
"958",173080633,"2017-12-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","K",68,0,"45-64","M","WHITE HISPANIC",978035,166215,40.6229042840001,-74.022389655
"959",173080629,"2017-12-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",81,2,"25-44","F","BLACK",1005141,187645,40.681702505,-73.924679705
"960",173080621,"2017-12-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","B",47,0,"25-44","M","BLACK",1023518,262173,40.886199246,-73.857986565
"961",173080620,"2017-12-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",44,0,"25-44","M","WHITE HISPANIC",1003508,242080,40.8311163500001,-73.9304115159999
"962",173078315,"2017-12-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",25,0,"45-64","M","WHITE",1000635,230119,40.7982925470001,-73.940822467
"963",173074626,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",71,1,"45-64","M","BLACK",998054,178678,40.65710398,-73.950249979
"964",173070616,"2017-12-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",77,0,"25-44","M","BLACK",997329,185005,40.674471291,-73.952850702
"965",173081830,"2017-12-29T00:00:00.000",106,"ASSAULT 2,1,PEACE OFFICER",106,"FELONY ASSAULT","PL 1200800","F","K",67,0,"25-44","M","BLACK",997897,175677,40.6488671330001,-73.9508218999999
"966",173064926,"2017-12-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","B",44,0,"25-44","M","BLACK HISPANIC",1006476,243395,40.8347186760001,-73.919682117
"967",173064941,"2017-12-29T00:00:00.000",841,"PUBLIC HEALTH LAW,UNCLASSIFIED MISDEMEANOR",364,"OTHER STATE LAWS (NON PENAL LAW)","PHL3380000","M","M",14,0,"25-44","M","WHITE",986465,212195,40.7491107650001,-73.992007267
"968",173064947,"2017-12-29T00:00:00.000",157,"RAPE 1",104,"RAPE","PL 1303503","F","Q",112,0,"<18","M","BLACK",1025420,202485,40.722363687,-73.851473894
"969",173065420,"2017-12-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",13,1,"18-24","M","BLACK",986553,207131,40.735211323,-73.9916913979999
"970",173070110,"2017-12-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","B",41,0,"45-64","M","BLACK",1012780,236449,40.8156357760001,-73.8969305539999
"971",173070614,"2017-12-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","B",52,0,"25-44","M","WHITE HISPANIC",1014086,254305,40.864640953,-73.892132912
"972",173081829,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",49,0,"18-24","M","BLACK",1022947,249579,40.851635118,-73.8601243419999
"973",173081839,"2017-12-29T00:00:00.000",419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553005","F","M",1,1,"45-64","M","BLACK",981689,199960,40.715528594,-74.009239725
"974",173074624,"2017-12-29T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 1402000","F","B",49,0,"25-44","M","BLACK HISPANIC",1027430,251105,40.855802743,-73.843909954
"975",173092311,"2017-12-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",109,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1036078,225247,40.784783449,-73.8128480669999
"976",173093569,"2017-12-29T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",43,2,"18-24","M","WHITE HISPANIC",1026304,236909,40.816844318,-73.848069331
